293	-2.200615167617798
294	-2.0487418174743652
295	-1.9690179824829102
296	-1.8766372203826904
297	-1.8158782720565796
298	-1.7873872518539429
299	-1.7976919412612915
300	-1.8136353492736816
301	-1.8662097454071045
302	-1.8809767961502075
303	-1.8124022483825684
304	-1.7950679063796997
305	-1.7906980514526367
306	-1.7526308298110962
307	-1.6834357976913452
308	-1.6678627729415894
309	-1.6607426404953003
310	-1.6756019592285156
311	-1.6780766248703003
312	-1.678267478942871
313	-1.696089506149292
314	-1.7144489288330078
315	-1.7159216403961182
316	-1.7132127285003662
317	-1.7198904752731323
318	-1.7305917739868164
319	-1.7379355430603027
320	-1.7297354936599731
321	-1.7023570537567139
322	-1.7152676582336426
323	-1.724179983139038
324	-1.7330888509750366
325	-1.7390697002410889
326	-1.7328828573226929
327	-1.7345011234283447
328	-1.7460339069366455
329	-1.7618962526321411
330	-1.772752046585083
331	-1.789635419845581
332	-1.7996304035186768
333	-1.8042380809783936
334	-1.810173749923706
335	-1.8221478462219238
336	-1.8335187435150146
337	-1.8414499759674072
338	-1.8600770235061646
339	-1.8748245239257812
340	-1.8692216873168945
341	-1.8681505918502808
342	-1.8740975856781006
343	-1.8903433084487915
344	-1.8935989141464233
345	-1.8923395872116089
346	-1.9004051685333252
347	-1.9042950868606567
348	-1.9152452945709229
349	-1.9307861328125
350	-1.936484456062317
351	-1.9186341762542725
352	-1.9157543182373047
353	-1.9284192323684692
354	-1.9363741874694824
355	-1.9567874670028687
356	-1.9766806364059448
357	-1.9823905229568481
358	-1.9850525856018066
359	-1.9765894412994385
360	-1.9752931594848633
361	-1.9626811742782593
362	-1.9512159824371338
363	-1.9350398778915405
364	-1.932428240776062
365	-1.9163144826889038
366	-1.9088108539581299
367	-1.9211137294769287
368	-1.9054133892059326
369	-1.902374267578125
370	-1.931370735168457
371	-1.9474331140518188
372	-1.9681578874588013
373	-2.013587713241577
374	-2.0194144248962402
375	-2.0576088428497314
376	-2.0876307487487793
377	-2.1294026374816895
378	-2.178079843521118
379	-2.1953182220458984
380	-2.1593260765075684
381	-2.151500701904297
382	-2.1136345863342285
383	-2.1282026767730713
384	-2.1379239559173584
385	-2.160435914993286
